Chain,Brand,Hotel,Confirm_No,Rez_Status_Desc,Status_Dt,Guest_Nm,Channel_Cd,Sec_Channel_Desc,Sub_Source,Sub_Src_CD,Location,Arrival_Dt,Depart_Dt,Nights_Qty,override_oversell,Room_Qty,Rate_Category_Name,Rate_Type_Code,Rez_Avg_Rate_Amt,Onshore_Rate_Type_Code,Onshore_Rez_Avg_Rate_Amt,Room_Type_Code,Record_Locator,Booker_Loyalty_Program_Level_List,Loyalty_Type,Loyalty_Program,Loyalty_Number,Loyalty_Level_Code,Loyalty_Level_Name,Loyalty_Points_Payment,Payment_Typ,VCC_Authorization_Amount,VCC_Currency_Code,VCC_Payment_Model,VCC_Card_Activation_Start,VCC_Card_Activation_End,Direct_Bill_Account_Number,Direct_Bill_Project_Number,Total_Points_Pymnt,Points_Refund,Total_Cash_Pymnt,Pay_At_Property,Cash_Refund,Total_Price_For_Adult,Total_Adult_Occupancy,Total_Price_For_Child_Age_Group1,Total_Child_Occupancy_For_Age_Group1,Total_Price_For_Child_Age_Group2,Total_Child_Occupancy_For_Age_Group2,Total_Price_For_Child_Age_Group3,Total_Child_Occupancy_For_Age_Group3,Total_Price_For_Child_Age_Group4,Total_Child_Occupancy_For_Age_Group4,Total_Price_For_Child_Age_Group5,Total_Child_Occupancy_For_Age_Group5,Total_Price_For_Child_Unknown_Age_Group,Total_Child_Occupancy_For_Unknown_Age_Group,Share_With,Channel_Connect_Confirm_NO,PMS_Confirm_Code,Original_Room_Type_Code,Original_Rm_Typ_Nm,Template_Code,Template_Name,Blacklist_Reason,Visa_Information,Installment_Amount,Number_of_Installments,Interest_Amount,Interest_Rate_Percentage,Total_Installment_Amount,Rate_Credential_ID,Trace_Date,Trace_Completion_Flag,Trace_Completion_Date,Trace_Text,RM_Upgrade_Reason_CD,ROOM_UPSELL,Room_To_Charge,Onhold_Duration,AutoCancel_ReleaseDateTime_ScheduledOrActual,Commission_Cd,Comm_Percent_Override_List,Coupon_Offer,Coupon_Discount_Total,Promotion,Promo_Discount,Maximum_Discount_Applied,Paynow_Discount,Fintech_Payment_Provider,Gift_Card_Paid,Gift_Card_Refund,Loyalty_Redemption_Reference,Award_Details
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG060586","Confirmed","7/10/2026 8:42:05 PM","Pasic, Seana","SYDC","Expedia","","A-Hotels.com","","10/18/2026 12:00:00 AM","10/20/2026 12:00:00 AM","2","N/A","1","OTA","OTEXHC","120.600000","","","WSC","","","","","","","","No","","","","","","","","","0","","283.77","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2506569818","140227","","","","","","","","","","","","","","Yes","","","","N","","0","","","20.00000, 20.00000","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG048435","Ignored","5/21/2026 11:34:19 PM","","WEB","Booking Engine","","","","5/24/2026 12:00:00 AM","5/26/2026 12:00:00 AM","2","No","1","Qualified Discount","MEMBERONLY","91.525000","","","CSC","","","Lodging","Book Direct with Perks!","","PERKS","Book Direct Perks!","No","","","","","","","","","0","","217.05","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-45.75","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG059633","Confirmed","7/6/2026 8:52:54 PM","Soni, Sana","WEB","Booking Engine","","","","7/13/2026 12:00:00 AM","7/15/2026 12:00:00 AM","2","No","1","Qualified Discount","DISDIRMEM","81.000000","","","WSC","","","","","","","","No","","","","","","","","","0","","192.90","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","139804","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG048720","Confirmed","5/23/2026 1:17:17 PM","Phan, Thomas","SYDC","Webbeds","","WEBBEDS","","6/15/2026 12:00:00 AM","6/16/2026 12:00:00 AM","1","No","1","Wholesale","WHWBNRF","120.000000","","","CSC","","","","","","","","No","","","","","","","","","0","","141.20","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","971785915","135165","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF009768","Confirmed","11/14/2025 7:10:58 PM","Contreras, Samuel","WEB","Booking Engine","","","","11/15/2025 12:00:00 AM","11/29/2025 12:00:00 AM","14","No","1","Discount","DISCYBERM","108.857100","","","PCSC","","","","","","","","No","","","","","","","","","0","","1797.76","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","122099","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG040942","Confirmed","4/24/2026 9:44:19 AM","Smith, Aria","WEB","Booking Engine","","","","4/24/2026 12:00:00 AM","4/26/2026 12:00:00 AM","2","No","1","Discount","DISMBDAY","159.245000","","","WSC","","","","","","","","No","","","","","","","","","0","","372.47","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","132733","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF016431","Confirmed","12/25/2025 10:34:17 PM","Valadez, Ilse","SYDC","Expedia","","Expedia","","12/30/2025 12:00:00 AM","1/2/2026 12:00:00 AM","3","No","1","OTA","OTEXLTE","144.866700","","","WSC","","","","","","","","No","","","","","","","","","0","","434.60","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2357606655","124513","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF000723","Cancelled","11/29/2025 12:15:01 PM","Jiang, Xu","PMS","PMS","","","","12/10/2025 12:00:00 AM","12/15/2025 12:00:00 AM","5","No","1","OTA","OTBKGLO","160.744000","","","CSC","","","","","","","","No","","","","","","","","","0","","939.77","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","117735","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF021440","Cancelled","1/29/2026 6:09:21 AM","HAAG, MICHAELA","GDS","Amadeus","","1A","","4/15/2026 12:00:00 AM","4/16/2026 12:00:00 AM","1","No","1","Retail","BAR","179.000000","","","CSC","CPAKEP    ","","","","","","","No","","","","","","","","","0","","208.91","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","126446","","","","","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG028425","Cancelled","3/24/2026 10:16:03 AM","Ortiz , Emmanuel ","WEB","Mobile","","","","3/26/2026 12:00:00 AM","3/30/2026 12:00:00 AM","4","No","1","Discount","DISMBDAY","104.470000","","","CSC","","","","","","","","No","","","","","","","","","0","","493.51","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","128835","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF006287","Confirmed","10/28/2025 8:46:31 PM","Ostrom, Lisa","SYDC","Expedia","","Expedia","","12/4/2025 12:00:00 AM","12/5/2025 12:00:00 AM","1","No","1","OTA","OTEXEC","132.350000","","","WSC","","","","","","","","No","","","","","","","","","0","","132.35","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2320603120","120724","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG063245","Cancelled","7/22/2026 4:38:05 PM","Golowczynski, Matt","SYDC","Booking.com","","","GB","9/23/2026 12:00:00 AM","9/27/2026 12:00:00 AM","4","N/A","1","OTA","OTBKGIN","207.110000","","","CSC","","","","","","","","No","","","","","","","","","0","","964.63","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6815419346","141311","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF001384","Confirmed","10/1/2025 8:19:26 PM","Pescatore, Thomas","PMS","PMS","","","CT, US","10/1/2025 12:00:00 AM","10/2/2025 12:00:00 AM","1","No","1","Discount","DISFALL","111.200000","","","CSC","","","","","","","","No","","","","","","","","","0","","131.10","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","118300","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF005184","Confirmed","10/23/2025 4:33:28 PM","Reiheld, Alison","SYDC","Expedia","","Expedia","","10/23/2025 12:00:00 AM","10/24/2025 12:00:00 AM","1","No","1","OTA","OTEXEC","132.350000","","","ADA","","","","","","","","No","","","","","","","","","0","","132.35","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2317313389","120257","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG040092","Cancelled","4/23/2026 4:53:38 PM","LIN, LANG","SYDC","Expedia","","Expedia Affiliate Network","","4/29/2026 12:00:00 AM","5/1/2026 12:00:00 AM","2","N/A","1","OTA","OTEXLTE","83.160000","","","WSC","","","","","","","","No","","","","","","","","","0","","166.32","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2443355415","132453","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF009128","Confirmed","11/11/2025 5:24:08 PM","Stratman, Lauren","WEB","Booking Engine","","","","12/31/2025 12:00:00 AM","1/1/2026 12:00:00 AM","1","No","1","Discount","DISCYBERM","239.400000","","","WSC","","","","","","","","No","","","","","","","","","0","","278.21","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","121873","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF000281","Cancelled","10/19/2025 11:43:20 AM","Emery, Patrick","PMS","PMS","","","","10/27/2025 12:00:00 AM","10/29/2025 12:00:00 AM","2","N/A","1","Discount","DISFALLWE","140.100000","","","CSC","","","","","","","","No","","","","","","","","","0","","328.52","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","117358","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF008273","Confirmed","11/7/2025 2:34:25 PM","Kollevik, Jim","WEB","Booking Engine","","","SE","12/10/2025 12:00:00 AM","12/12/2025 12:00:00 AM","2","No","1","Discount","DISFALLWE","182.340000","","","PCSC","","","","","","","","No","","","","","","","","","0","","425.47","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","121517","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG057502","Confirmed","6/28/2026 9:00:55 PM","Benyoub, Ilyesse","SYDC","Booking.com","","","FR","6/29/2026 12:00:00 AM","7/2/2026 12:00:00 AM","3","No","1","OTA","OTBKGLO","78.600000","","","CSC","","","","","","","","No","","","","","","","","","0","","281.09","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5980520696","138792","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF016576","Confirmed","12/26/2025 6:25:03 PM","Ariana, Langdon","SYDC","Expedia","","Expedia Affiliate Network","","12/31/2025 12:00:00 AM","1/1/2026 12:00:00 AM","1","No","1","OTA","OTEXLTE","180.460000","","","PCSC","","","","","","","","No","","","","","","","","","0","","180.46","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2358077024","124578","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG034210","Confirmed","3/31/2026 7:41:00 PM","AKESAKA, YUKO","SYDC","Trip.com","","C","","4/26/2026 12:00:00 AM","4/30/2026 12:00:00 AM","4","No","1","OTA","OTTRIP","83.187500","","","WSC","","","","","","","","No","","","","","","","","","0","","395.83","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","1385431733203010","130461","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG036712","Cancelled","5/8/2026 9:08:32 PM","Janssen, Robin","SYDC","Booking.com","","","NL","6/5/2026 12:00:00 AM","6/6/2026 12:00:00 AM","1","N/A","1","OTA","OTBKGLT","151.920000","","","CSC","","","","","","","","No","","","","","","","","","0","","177.83","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5848350619","131266","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF001562","Confirmed","10/3/2025 1:18:57 PM","Crew, Melissa","PMS","PMS","","","NY, US","10/4/2025 12:00:00 AM","10/5/2025 12:00:00 AM","1","No","1","Discount","DISFALLWE","111.940000","","","WSC","","","","","","","","No","","","","","","","","","0","","131.95","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","118454","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG034411","Confirmed","4/1/2026 1:19:20 PM","Fulle, Luisa","SYDC","Expedia","","Expedia Affiliate Network","","4/5/2026 12:00:00 AM","4/12/2026 12:00:00 AM","7","No","1","OTA","OTEXLTE","69.260000","","","WSC","","","","","","","","No","","","","","","","","","0","","484.82","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2428503974","130527","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF019447","Cancelled","1/23/2026 10:47:36 PM","Ong, Holly","PMS","PMS","","","","3/27/2026 12:00:00 AM","3/28/2026 12:00:00 AM","1","No","1","OTA","OTRSST","118.160000","","","WSC","","","","","","","","No","","","","","","","","","0","","139.09","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","125693","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG047192","Cancelled","5/17/2026 3:48:52 AM","Bradac, Monica","WEB","Mobile","","","","5/16/2026 12:00:00 AM","5/17/2026 12:00:00 AM","1","No","1","Discount","DISBDAY","259.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","300.93","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","134629","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG063173","Ignored","7/21/2026 8:47:04 PM","","WEB","Mobile","","","","7/23/2026 12:00:00 AM","7/26/2026 12:00:00 AM","3","No","1","Qualified Discount","DISLOSMEM","155.760000","","","NNC","","","Lodging","Book Direct with Perks!","","PERKS","Book Direct Perks!","No","","","","","","","","","0","","546.70","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Stay Longer, Save More(DISLOS)","-63.72","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF013641","Confirmed","12/4/2025 7:54:04 AM","NEVOUX, Magali","SYDC","Booking.com","","","FR","2/14/2026 12:00:00 AM","2/18/2026 12:00:00 AM","4","No","1","OTA","OTBKGAP","102.375000","","","WSC","","","","","","","","No","","","","","","","","","0","","483.88","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6445902044","123547","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF009055","Confirmed","11/11/2025 12:37:58 PM","Ghiotti, Madhavi","PMS","PMS","","","","11/11/2025 12:00:00 AM","11/13/2025 12:00:00 AM","2","No","1","Wholesale","WHWBNRF","98.620000","","","PCSC","","","","","","","","No","","","","","","","","","0","","233.33","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","121837","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF004438","Confirmed","10/20/2025 10:14:07 AM","Albers, Jens","PMS","PMS","","","","10/21/2025 12:00:00 AM","10/22/2025 12:00:00 AM","1","No","1","OTA","OTRSST","160.630000","","","CSC","","","","","","","","No","","","","","","","","","0","","187.83","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","119921","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG032357","Cancelled","3/30/2026 9:16:51 AM","GOMEZ, CADEN","SYDC","Expedia","","Expedia Affiliate Network","","4/12/2026 12:00:00 AM","4/15/2026 12:00:00 AM","3","N/A","1","OTA","OTEXLTE","71.060000","","","CSC","","","","","","","","No","","","","","","","","","0","","213.18","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2421527907","129956","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG029708","Confirmed","3/12/2026 2:02:34 PM","Lockerman, Hayley","SYDC","Booking.com","","","US","5/25/2026 12:00:00 AM","5/28/2026 12:00:00 AM","3","No","1","OTA","OTBKGLT","137.280000","","","CSC","","","","","","","","No","","","","","","","","","0","","483.10","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6571707728","129257","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG030682","Confirmed","3/15/2026 9:10:55 PM","meehan, francis","SYDC","Booking.com","","","US","3/16/2026 12:00:00 AM","3/17/2026 12:00:00 AM","1","No","1","OTA","OTBKGLT","79.920000","","","CSC","","","","","","","","No","","","","","","","","","0","","95.21","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6918066453","129541","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG050367","Cancelled","6/1/2026 12:00:29 PM","Laud, Angelle","WEB","Mobile","","","","7/9/2026 12:00:00 AM","7/11/2026 12:00:00 AM","2","No","1","Qualified Discount","MEMBERONLY","117.925000","","","WSC","","","","","","","","No","","","","","","","","","0","","277.64","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","135796","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-58.95","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG030739","Confirmed","3/16/2026 2:41:19 AM","Quiambao, Sherine Lois","SYDC","Agoda.com","","AGODA","","12/7/2026 12:00:00 AM","12/8/2026 12:00:00 AM","1","No","1","OTA","OTAGLT","149.810000","","","WSC","","","","","","","","No","","","","","","","","","0","","175.41","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","1708596288","129548","","","","","","","","","","","","","","Yes","","","","N","","0","","18P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
